origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat,edge_betweenness,edge_closeness,edge_pagerank,masa_economica,eph_maestro
bosques_pabellon,reforma_bnp,49,129.0,176.2695051079491,-99.26237205113314,19.39081057167338,-99.24347411037613,19.38597442537458,0.0030395136778115,0.878826348541369,0.1991660144563042,22738.766158925435,176.2695051079491
bosques_pabellon,anzures,50,508.0,174.8674621671705,-99.26237205113314,19.39081057167338,-99.17827334839684,19.431484247192568,0.0030395136778115,0.8786700571758095,0.1991660144563042,88832.6707809226,174.8674621671705
bosques_pabellon,agwa_bezares,51,248.0,172.9163828861791,-99.26237205113314,19.39081057167338,-99.24900442945956,19.38663135993909,0.0060790273556231,0.878826348541369,0.1991660144563042,42883.262955772414,172.9163828861791
bosques_pabellon,anahuac_1,52,78.0,156.80009314319383,-99.26237205113314,19.39081057167338,-99.18012525362312,19.44015083562541,0.0030395136778115,0.8786700571758095,0.1991660144563042,12230.407265169119,156.80009314319383
bosques_pabellon,frontera_polanco,53,55.0,156.1826304935569,-99.26237205113314,19.39081057167338,-99.1898883102344,19.442915975401075,0.0030395136778115,0.8786700571758095,0.1991660144563042,8590.04467714563,156.1826304935569
bosques_pabellon,bahias,54,40.0,155.3087588422145,-99.26237205113314,19.39081057167338,-99.17444417079076,19.436342631674787,0.0030395136778115,0.8786700571758095,0.1991660144563042,6212.35035368858,155.3087588422145
bosques_pabellon,lomas_prado_norte,55,179.0,143.61712836145546,-99.26237205113314,19.39081057167338,-99.21221227686004,19.426802777070936,0.0030395136778115,0.8786700571758095,0.1991660144563042,25707.465976700525,143.61712836145546
bosques_pabellon,lomas_trastevere,56,199.0,142.975450752868,-99.26237205113314,19.39081057167338,-99.2131915661818,19.418833952452264,0.0030395136778115,0.8786700571758095,0.1991660144563042,28452.11469982073,142.975450752868
bosques_pabellon,fuentes_casino,57,159.0,137.48656201972196,-99.26237205113314,19.39081057167338,-99.2237199216364,19.42840243888597,0.0,0.8786700571758095,0.1991660144563042,21860.36336113579,137.48656201972196
bosques_pabellon,sedena,58,117.0,136.8329890563029,-99.26237205113314,19.39081057167338,-99.219063056113,19.435677259940665,0.0,0.8786700571758095,0.1991660144563042,16009.459719587438,136.8329890563029
