origen_id,destino_id,rank_ruta,volumen_historico,peso_maestro_eph,start_lon,start_lat,end_lon,end_lat
ahuehuetes_sur,bosques_pabellon,32,159.0,145.8304880546636,-99.2441073831352,19.40052159766137,-99.26237205113314,19.39081057167338
ahuehuetes_sur,el_olivo,33,13.0,145.79062233248575,-99.2441073831352,19.40052159766137,-99.27744135324596,19.38735328963119
ahuehuetes_sur,loma_de_la_palma,34,18.0,145.738967139932,-99.2441073831352,19.40052159766137,-99.2716599233325,19.385898929960657
ahuehuetes_sur,palmas_jp_morgan,35,192.0,144.05771755447202,-99.2441073831352,19.40052159766137,-99.21289780887226,19.43183808325896
anahuac_1,santa_fe_bosques_de,1,5.0,258.19608687280265,-99.18012525362312,19.44015083562541,-99.27175861036709,19.35128145142116
anahuac_1,santa_fe_tec,2,14.0,257.81819062267715,-99.18012525362312,19.44015083562541,-99.2587210748181,19.359528030066596
anahuac_1,santa_fe_cumbres_de,3,6.0,255.6114501794617,-99.18012525362312,19.44015083562541,-99.26149095581826,19.349011206086157
anahuac_1,juarez_soho_house,4,28.0,253.25619107147529,-99.18012525362312,19.44015083562541,-99.15507678703443,19.42919635607831
anahuac_1,ave_club_de_golf_lomas,5,1.0,249.50669974453461,-99.18012525362312,19.44015083562541,-99.28091970167468,19.401253668149664
anahuac_1,vialidad_de_la_barranca,6,22.0,229.08783462750787,-99.18012525362312,19.44015083562541,-99.28056454184697,19.393200459164007
anahuac_1,interlomas_magnocentro,7,33.0,220.02733755985744,-99.18012525362312,19.44015083562541,-99.27313998603957,19.40328714404757
anahuac_1,bosque_1,8,4.0,218.71849775384752,-99.18012525362312,19.44015083562541,-99.18700051993727,19.4196359510427
anahuac_1,cruce_echanove,9,26.0,215.9808291199973,-99.18012525362312,19.44015083562541,-99.27875789244648,19.366765417540147
anahuac_1,santa_fe_centro_comercial,10,54.0,215.97395798551509,-99.18012525362312,19.44015083562541,-99.27452824250766,19.35909839502836
anahuac_1,campo_marte,11,13.0,215.13847344887077,-99.18012525362312,19.44015083562541,-99.19606625593664,19.423384985791564
anahuac_1,rios,12,30.0,209.5452351012992,-99.18012525362312,19.44015083562541,-99.16920899521506,19.42951342694659
anahuac_1,polanco_palacio,13,62.0,206.9289101298856,-99.18012525362312,19.44015083562541,-99.20443533728302,19.43544912752438
anahuac_1,polanco_grupo_mexico,14,26.0,202.29810635564738,-99.18012525362312,19.44015083562541,-99.20495658225298,19.431093451218246
anahuac_1,blvrd_anahuac,15,3.0,198.48636704058208,-99.18012525362312,19.44015083562541,-99.27341980622991,19.394441131049383
anahuac_1,universidad_anahuac,16,22.0,195.42471998421178,-99.18012525362312,19.44015083562541,-99.26196651649354,19.403197161504146
anahuac_1,reforma_regina,17,3.0,192.42215371804153,-99.18012525362312,19.44015083562541,-99.23638838229803,19.399395057427363
anahuac_1,polanco_gandhi,18,22.0,188.84808095448008,-99.18012525362312,19.44015083562541,-99.18543469492161,19.427586891008715
anahuac_1,lomas_altas,19,16.0,188.66623963069446,-99.18012525362312,19.44015083562541,-99.22850054071674,19.39807062039452
anahuac_1,nodo_reforma_palmas,20,8.0,187.7226857999059,-99.18012525362312,19.44015083562541,-99.22578511279754,19.40923435094901
anahuac_1,santa_fe_ibero,21,115.0,184.69262174834404,-99.18012525362312,19.44015083562541,-99.26311562221406,19.36882267011668
anahuac_1,fuentes_casino,22,29.0,184.08102190793164,-99.18012525362312,19.44015083562541,-99.22371992163639,19.42840243888597
